name,time,heat,kWhr,local_dt,old_plug,parm,watts
power,2023-01-30T02:04:51Z,,107.738,2023-01-29T21:04:51,,lamp_pwr,0
power,2023-01-30T02:04:52Z,OFF,,2023-01-29T21:04:52,,,
power,2023-01-30T02:08:07Z,,,2023-01-29T21:08:07,OFF,,
power,2023-01-30T02:09:32Z,ON,,2023-01-29T21:09:32,,,
power,2023-01-30T02:09:51Z,,107.738,2023-01-29T21:09:51,,lamp_pwr,0
power,2023-01-30T02:09:52Z,ON,,2023-01-29T21:09:52,,,
power,2023-01-30T02:13:07Z,,,2023-01-29T21:13:07,OFF,,
power,2023-01-30T02:14:51Z,,107.738,2023-01-29T21:14:51,,lamp_pwr,0
power,2023-01-30T02:14:53Z,ON,,2023-01-29T21:14:53,,,
power,2023-01-30T02:18:07Z,,,2023-01-29T21:18:07,OFF,,
power,2023-01-30T02:19:52Z,,107.738,2023-01-29T21:19:52,,lamp_pwr,0
power,2023-01-30T02:19:53Z,ON,,2023-01-29T21:19:53,,,
power,2023-01-30T02:23:07Z,,,2023-01-29T21:23:07,OFF,,
power,2023-01-30T02:24:51Z,,107.738,2023-01-29T21:24:51,,lamp_pwr,0
power,2023-01-30T02:24:53Z,ON,,2023-01-29T21:24:53,,,
power,2023-01-30T02:28:07Z,,,2023-01-29T21:28:07,OFF,,
power,2023-01-30T02:29:52Z,,107.738,2023-01-29T21:29:52,,lamp_pwr,0
power,2023-01-30T02:29:53Z,ON,,2023-01-29T21:29:53,,,
power,2023-01-30T02:33:07Z,,,2023-01-29T21:33:07,OFF,,
power,2023-01-30T02:34:51Z,,107.738,2023-01-29T21:34:51,,lamp_pwr,0
power,2023-01-30T02:34:53Z,ON,,2023-01-29T21:34:53,,,
power,2023-01-30T02:38:07Z,,,2023-01-29T21:38:07,OFF,,
power,2023-01-30T02:39:51Z,,107.738,2023-01-29T21:39:51,,lamp_pwr,0
power,2023-01-30T02:39:53Z,ON,,2023-01-29T21:39:53,,,
power,2023-01-30T02:43:07Z,,,2023-01-29T21:43:07,OFF,,
power,2023-01-30T02:44:51Z,,107.738,2023-01-29T21:44:51,,lamp_pwr,0
power,2023-01-30T02:44:53Z,ON,,2023-01-29T21:44:53,,,
power,2023-01-30T02:48:07Z,,,2023-01-29T21:48:07,OFF,,
power,2023-01-30T02:49:52Z,,107.738,2023-01-29T21:49:52,,lamp_pwr,0
power,2023-01-30T02:49:53Z,ON,,2023-01-29T21:49:53,,,
power,2023-01-30T02:53:07Z,,,2023-01-29T21:53:07,OFF,,
power,2023-01-30T02:54:52Z,,107.738,2023-01-29T21:54:52,,lamp_pwr,0
power,2023-01-30T02:54:53Z,ON,,2023-01-29T21:54:53,,,
power,2023-01-30T02:58:07Z,,,2023-01-29T21:58:07,OFF,,
power,2023-01-30T02:59:52Z,,107.738,2023-01-29T21:59:52,,lamp_pwr,0
power,2023-01-30T02:59:53Z,ON,,2023-01-29T21:59:53,,,
power,2023-01-30T03:03:07Z,,,2023-01-29T22:03:07,OFF,,
power,2023-01-30T03:04:51Z,,107.738,2023-01-29T22:04:51,,lamp_pwr,0
power,2023-01-30T03:04:53Z,ON,,2023-01-29T22:04:53,,,
power,2023-01-30T03:08:07Z,,,2023-01-29T22:08:07,OFF,,
power,2023-01-30T03:09:32Z,OFF,,2023-01-29T22:09:32,,,
power,2023-01-30T03:09:47Z,ON,,2023-01-29T22:09:47,,,
power,2023-01-30T03:09:51Z,,107.738,2023-01-29T22:09:51,,lamp_pwr,0
power,2023-01-30T03:09:53Z,ON,,2023-01-29T22:09:53,,,
power,2023-01-30T03:13:07Z,,,2023-01-29T22:13:07,OFF,,
power,2023-01-30T03:14:40Z,,,2023-01-29T22:14:40,ON,,
power,2023-01-30T03:14:52Z,,107.738,2023-01-29T22:14:52,,lamp_pwr,0
power,2023-01-30T03:14:53Z,ON,,2023-01-29T22:14:53,,,
power,2023-01-30T03:18:07Z,,,2023-01-29T22:18:07,ON,,
power,2023-01-30T03:19:51Z,,107.738,2023-01-29T22:19:51,,lamp_pwr,0
power,2023-01-30T03:19:53Z,ON,,2023-01-29T22:19:53,,,
power,2023-01-30T03:23:07Z,,,2023-01-29T22:23:07,ON,,
power,2023-01-30T03:24:51Z,,107.738,2023-01-29T22:24:51,,lamp_pwr,0
power,2023-01-30T03:24:53Z,ON,,2023-01-29T22:24:53,,,
power,2023-01-30T03:28:07Z,,,2023-01-29T22:28:07,ON,,
power,2023-01-30T03:29:51Z,,107.738,2023-01-29T22:29:51,,lamp_pwr,0
power,2023-01-30T03:29:53Z,ON,,2023-01-29T22:29:53,,,
power,2023-01-30T03:33:07Z,,,2023-01-29T22:33:07,ON,,
power,2023-01-30T03:34:51Z,,107.738,2023-01-29T22:34:51,,lamp_pwr,0
power,2023-01-30T03:34:53Z,ON,,2023-01-29T22:34:53,,,
power,2023-01-30T03:38:07Z,,,2023-01-29T22:38:07,ON,,
power,2023-01-30T03:39:51Z,,107.738,2023-01-29T22:39:51,,lamp_pwr,0
power,2023-01-30T03:39:53Z,ON,,2023-01-29T22:39:53,,,
power,2023-01-30T03:43:07Z,,,2023-01-29T22:43:07,ON,,
power,2023-01-30T03:44:51Z,,107.738,2023-01-29T22:44:51,,lamp_pwr,0
power,2023-01-30T03:44:53Z,ON,,2023-01-29T22:44:53,,,
power,2023-01-30T03:47:55Z,OFF,,2023-01-29T22:47:55,,,
power,2023-01-30T03:48:07Z,,,2023-01-29T22:48:07,ON,,
power,2023-01-30T03:49:51Z,,107.738,2023-01-29T22:49:51,,lamp_pwr,0
power,2023-01-30T03:49:53Z,OFF,,2023-01-29T22:49:53,,,
power,2023-01-30T03:53:07Z,,,2023-01-29T22:53:07,ON,,
power,2023-01-30T03:54:52Z,,107.738,2023-01-29T22:54:52,,lamp_pwr,0
power,2023-01-30T03:54:53Z,OFF,,2023-01-29T22:54:53,,,
power,2023-01-30T03:58:07Z,,,2023-01-29T22:58:07,ON,,
power,2023-01-30T03:59:52Z,,107.738,2023-01-29T22:59:52,,lamp_pwr,0
power,2023-01-30T03:59:53Z,OFF,,2023-01-29T22:59:53,,,
power,2023-01-30T04:03:07Z,,,2023-01-29T23:03:07,ON,,
power,2023-01-30T04:04:52Z,,107.738,2023-01-29T23:04:52,,lamp_pwr,0
power,2023-01-30T04:04:53Z,OFF,,2023-01-29T23:04:53,,,
power,2023-01-30T04:05:23Z,,,2023-01-29T23:05:23,OFF,,
power,2023-01-30T04:08:07Z,,,2023-01-29T23:08:07,OFF,,
power,2023-01-30T04:09:52Z,,107.738,2023-01-29T23:09:52,,lamp_pwr,0
power,2023-01-30T04:09:53Z,OFF,,2023-01-29T23:09:53,,,
power,2023-01-30T04:13:07Z,,,2023-01-29T23:13:07,OFF,,
power,2023-01-30T04:14:51Z,,107.738,2023-01-29T23:14:51,,lamp_pwr,0
power,2023-01-30T04:14:53Z,OFF,,2023-01-29T23:14:53,,,
power,2023-01-30T04:18:07Z,,,2023-01-29T23:18:07,OFF,,
power,2023-01-30T04:19:52Z,,107.738,2023-01-29T23:19:52,,lamp_pwr,0
power,2023-01-30T04:19:53Z,OFF,,2023-01-29T23:19:53,,,
power,2023-01-30T04:23:07Z,,,2023-01-29T23:23:07,OFF,,
power,2023-01-30T04:24:51Z,,107.738,2023-01-29T23:24:51,,lamp_pwr,0
power,2023-01-30T04:24:53Z,OFF,,2023-01-29T23:24:53,,,
power,2023-01-30T04:28:07Z,,,2023-01-29T23:28:07,OFF,,
power,2023-01-30T04:29:51Z,,107.738,2023-01-29T23:29:51,,lamp_pwr,0
power,2023-01-30T04:29:53Z,OFF,,2023-01-29T23:29:53,,,
power,2023-01-30T04:33:07Z,,,2023-01-29T23:33:07,OFF,,
power,2023-01-30T04:34:52Z,,107.738,2023-01-29T23:34:52,,lamp_pwr,0
power,2023-01-30T04:34:53Z,OFF,,2023-01-29T23:34:53,,,
power,2023-01-30T04:38:07Z,,,2023-01-29T23:38:07,OFF,,
power,2023-01-30T04:39:51Z,,107.738,2023-01-29T23:39:51,,lamp_pwr,0
power,2023-01-30T04:39:53Z,OFF,,2023-01-29T23:39:53,,,
power,2023-01-30T04:43:07Z,,,2023-01-29T23:43:07,OFF,,
power,2023-01-30T04:44:51Z,,107.738,2023-01-29T23:44:51,,lamp_pwr,0
power,2023-01-30T04:44:53Z,OFF,,2023-01-29T23:44:53,,,
power,2023-01-30T04:46:09Z,ON,,2023-01-29T23:46:09,,,
power,2023-01-30T04:48:07Z,,,2023-01-29T23:48:07,OFF,,
power,2023-01-30T04:49:52Z,,107.738,2023-01-29T23:49:52,,lamp_pwr,0
power,2023-01-30T04:49:53Z,ON,,2023-01-29T23:49:53,,,
power,2023-01-30T04:53:07Z,,,2023-01-29T23:53:07,OFF,,
power,2023-01-30T04:54:51Z,,107.738,2023-01-29T23:54:51,,lamp_pwr,0
power,2023-01-30T04:54:53Z,ON,,2023-01-29T23:54:53,,,
power,2023-01-30T04:58:07Z,,,2023-01-29T23:58:07,OFF,,
power,2023-01-30T04:59:51Z,,107.738,2023-01-29T23:59:51,,lamp_pwr,0
power,2023-01-30T04:59:53Z,ON,,2023-01-29T23:59:53,,,
power,2023-01-30T05:03:07Z,,,2023-01-30T00:03:07,OFF,,
power,2023-01-30T05:04:51Z,,107.738,2023-01-30T00:04:51,,lamp_pwr,0
power,2023-01-30T05:04:53Z,ON,,2023-01-30T00:04:53,,,
power,2023-01-30T05:08:07Z,,,2023-01-30T00:08:07,OFF,,
power,2023-01-30T05:09:52Z,,107.738,2023-01-30T00:09:52,,lamp_pwr,0
power,2023-01-30T05:09:53Z,ON,,2023-01-30T00:09:53,,,
power,2023-01-30T05:13:07Z,,,2023-01-30T00:13:07,OFF,,
power,2023-01-30T05:14:51Z,,107.738,2023-01-30T00:14:51,,lamp_pwr,0
power,2023-01-30T05:14:53Z,ON,,2023-01-30T00:14:53,,,
power,2023-01-30T05:18:07Z,,,2023-01-30T00:18:07,OFF,,
power,2023-01-30T05:19:52Z,,107.738,2023-01-30T00:19:52,,lamp_pwr,0
power,2023-01-30T05:19:53Z,ON,,2023-01-30T00:19:53,,,
power,2023-01-30T05:23:07Z,,,2023-01-30T00:23:07,OFF,,
power,2023-01-30T05:24:51Z,,107.738,2023-01-30T00:24:51,,lamp_pwr,0
power,2023-01-30T05:24:53Z,ON,,2023-01-30T00:24:53,,,
power,2023-01-30T05:28:07Z,,,2023-01-30T00:28:07,OFF,,
power,2023-01-30T05:29:52Z,,107.738,2023-01-30T00:29:52,,lamp_pwr,0
power,2023-01-30T05:29:53Z,ON,,2023-01-30T00:29:53,,,
power,2023-01-30T05:33:07Z,,,2023-01-30T00:33:07,OFF,,
power,2023-01-30T05:34:51Z,,107.738,2023-01-30T00:34:51,,lamp_pwr,0
power,2023-01-30T05:34:53Z,ON,,2023-01-30T00:34:53,,,
power,2023-01-30T05:38:07Z,,,2023-01-30T00:38:07,OFF,,
power,2023-01-30T05:39:51Z,,107.738,2023-01-30T00:39:51,,lamp_pwr,0
power,2023-01-30T05:39:53Z,ON,,2023-01-30T00:39:53,,,
power,2023-01-30T05:43:07Z,,,2023-01-30T00:43:07,OFF,,
power,2023-01-30T05:44:52Z,,107.738,2023-01-30T00:44:52,,lamp_pwr,0
power,2023-01-30T05:44:53Z,ON,,2023-01-30T00:44:53,,,
power,2023-01-30T05:46:09Z,OFF,,2023-01-30T00:46:09,,,
power,2023-01-30T05:46:23Z,ON,,2023-01-30T00:46:23,,,
power,2023-01-30T05:48:07Z,,,2023-01-30T00:48:07,OFF,,
power,2023-01-30T05:49:52Z,,107.738,2023-01-30T00:49:52,,lamp_pwr,0
power,2023-01-30T05:49:53Z,ON,,2023-01-30T00:49:53,,,
power,2023-01-30T05:53:07Z,,,2023-01-30T00:53:07,OFF,,
power,2023-01-30T05:54:52Z,,107.738,2023-01-30T00:54:52,,lamp_pwr,0
power,2023-01-30T05:54:53Z,ON,,2023-01-30T00:54:53,,,
power,2023-01-30T05:57:02Z,,,2023-01-30T00:57:02,ON,,
power,2023-01-30T05:58:07Z,,,2023-01-30T00:58:07,ON,,
power,2023-01-30T05:58:12Z,,,2023-01-30T00:58:12,ON,,
power,2023-01-30T05:59:51Z,,107.738,2023-01-30T00:59:51,,lamp_pwr,0
power,2023-01-30T05:59:53Z,ON,,2023-01-30T00:59:53,,,
power,2023-01-30T06:03:07Z,,,2023-01-30T01:03:07,ON,,
power,2023-01-30T06:04:51Z,,107.738,2023-01-30T01:04:51,,lamp_pwr,0
power,2023-01-30T06:04:53Z,ON,,2023-01-30T01:04:53,,,
power,2023-01-30T06:08:07Z,,,2023-01-30T01:08:07,ON,,
power,2023-01-30T06:09:52Z,,107.738,2023-01-30T01:09:52,,lamp_pwr,0
power,2023-01-30T06:09:53Z,ON,,2023-01-30T01:09:53,,,
power,2023-01-30T06:13:07Z,,,2023-01-30T01:13:07,ON,,
power,2023-01-30T06:14:52Z,,107.738,2023-01-30T01:14:52,,lamp_pwr,0
power,2023-01-30T06:14:53Z,ON,,2023-01-30T01:14:53,,,
power,2023-01-30T06:18:07Z,,,2023-01-30T01:18:07,ON,,
power,2023-01-30T06:19:51Z,,107.738,2023-01-30T01:19:51,,lamp_pwr,0
power,2023-01-30T06:19:53Z,ON,,2023-01-30T01:19:53,,,
power,2023-01-30T06:23:07Z,,,2023-01-30T01:23:07,ON,,
power,2023-01-30T06:24:51Z,,107.738,2023-01-30T01:24:51,,lamp_pwr,0
power,2023-01-30T06:24:53Z,ON,,2023-01-30T01:24:53,,,
power,2023-01-30T06:28:06Z,,,2023-01-30T01:28:06,ON,,
power,2023-01-30T06:29:51Z,,107.738,2023-01-30T01:29:51,,lamp_pwr,0
power,2023-01-30T06:29:52Z,ON,,2023-01-30T01:29:52,,,
power,2023-01-30T06:33:06Z,,,2023-01-30T01:33:06,ON,,
power,2023-01-30T06:33:33Z,OFF,,2023-01-30T01:33:33,,,
power,2023-01-30T06:34:51Z,,107.738,2023-01-30T01:34:51,,lamp_pwr,0
power,2023-01-30T06:34:52Z,OFF,,2023-01-30T01:34:52,,,
power,2023-01-30T06:38:06Z,,,2023-01-30T01:38:06,ON,,
power,2023-01-30T06:39:51Z,,107.738,2023-01-30T01:39:51,,lamp_pwr,0
power,2023-01-30T06:39:52Z,OFF,,2023-01-30T01:39:52,,,
power,2023-01-30T06:43:06Z,,,2023-01-30T01:43:06,ON,,
power,2023-01-30T06:44:51Z,,107.738,2023-01-30T01:44:51,,lamp_pwr,0
power,2023-01-30T06:44:52Z,OFF,,2023-01-30T01:44:52,,,
power,2023-01-30T06:48:06Z,,,2023-01-30T01:48:06,ON,,
power,2023-01-30T06:49:08Z,,,2023-01-30T01:49:08,OFF,,
power,2023-01-30T06:49:51Z,,107.738,2023-01-30T01:49:51,,lamp_pwr,0
power,2023-01-30T06:49:52Z,OFF,,2023-01-30T01:49:52,,,
power,2023-01-30T06:53:06Z,,,2023-01-30T01:53:06,OFF,,
power,2023-01-30T06:54:52Z,,107.738,2023-01-30T01:54:52,,lamp_pwr,0
power,2023-01-30T06:54:52Z,OFF,,2023-01-30T01:54:52,,,
power,2023-01-30T06:58:06Z,,,2023-01-30T01:58:06,OFF,,
power,2023-01-30T06:59:51Z,,107.738,2023-01-30T01:59:51,,lamp_pwr,0
power,2023-01-30T06:59:52Z,OFF,,2023-01-30T01:59:52,,,
power,2023-01-30T07:03:06Z,,,2023-01-30T02:03:06,OFF,,
power,2023-01-30T07:04:51Z,,107.738,2023-01-30T02:04:51,,lamp_pwr,0
power,2023-01-30T07:04:52Z,OFF,,2023-01-30T02:04:52,,,
power,2023-01-30T07:08:06Z,,,2023-01-30T02:08:06,OFF,,
power,2023-01-30T07:09:51Z,,107.738,2023-01-30T02:09:51,,lamp_pwr,0
power,2023-01-30T07:09:52Z,OFF,,2023-01-30T02:09:52,,,
power,2023-01-30T07:13:06Z,,,2023-01-30T02:13:06,OFF,,
power,2023-01-30T07:14:51Z,,107.738,2023-01-30T02:14:51,,lamp_pwr,0
power,2023-01-30T07:14:52Z,OFF,,2023-01-30T02:14:52,,,
power,2023-01-30T07:18:06Z,,,2023-01-30T02:18:06,OFF,,
power,2023-01-30T07:19:51Z,,107.738,2023-01-30T02:19:51,,lamp_pwr,0
power,2023-01-30T07:19:52Z,OFF,,2023-01-30T02:19:52,,,
power,2023-01-30T07:23:06Z,,,2023-01-30T02:23:06,OFF,,
power,2023-01-30T07:24:51Z,,107.738,2023-01-30T02:24:51,,lamp_pwr,0
power,2023-01-30T07:24:52Z,OFF,,2023-01-30T02:24:52,,,
power,2023-01-30T07:28:06Z,,,2023-01-30T02:28:06,OFF,,
power,2023-01-30T07:28:46Z,ON,,2023-01-30T02:28:46,,,
power,2023-01-30T07:29:52Z,,107.738,2023-01-30T02:29:52,,lamp_pwr,0
power,2023-01-30T07:29:52Z,ON,,2023-01-30T02:29:52,,,
power,2023-01-30T07:33:06Z,,,2023-01-30T02:33:06,OFF,,
power,2023-01-30T07:34:51Z,,107.738,2023-01-30T02:34:51,,lamp_pwr,0
power,2023-01-30T07:34:52Z,ON,,2023-01-30T02:34:52,,,
power,2023-01-30T07:38:06Z,,,2023-01-30T02:38:06,OFF,,
power,2023-01-30T07:39:51Z,,107.738,2023-01-30T02:39:51,,lamp_pwr,0
power,2023-01-30T07:39:52Z,ON,,2023-01-30T02:39:52,,,
power,2023-01-30T07:43:06Z,,,2023-01-30T02:43:06,OFF,,
power,2023-01-30T07:44:52Z,,107.738,2023-01-30T02:44:52,,lamp_pwr,0
power,2023-01-30T07:44:52Z,ON,,2023-01-30T02:44:52,,,
power,2023-01-30T07:48:06Z,,,2023-01-30T02:48:06,OFF,,
power,2023-01-30T07:49:52Z,,107.738,2023-01-30T02:49:52,,lamp_pwr,0
power,2023-01-30T07:49:52Z,ON,,2023-01-30T02:49:52,,,
power,2023-01-30T07:53:06Z,,,2023-01-30T02:53:06,OFF,,
power,2023-01-30T07:54:52Z,,107.738,2023-01-30T02:54:52,,lamp_pwr,0
power,2023-01-30T07:54:52Z,ON,,2023-01-30T02:54:52,,,
power,2023-01-30T07:58:06Z,,,2023-01-30T02:58:06,OFF,,
power,2023-01-30T07:59:51Z,,107.738,2023-01-30T02:59:51,,lamp_pwr,0
power,2023-01-30T07:59:52Z,ON,,2023-01-30T02:59:52,,,
power,2023-01-30T08:03:06Z,,,2023-01-30T03:03:06,OFF,,
power,2023-01-30T08:04:51Z,,107.738,2023-01-30T03:04:51,,lamp_pwr,0
power,2023-01-30T08:04:52Z,ON,,2023-01-30T03:04:52,,,
power,2023-01-30T08:08:06Z,,,2023-01-30T03:08:06,OFF,,
power,2023-01-30T08:09:51Z,,107.738,2023-01-30T03:09:51,,lamp_pwr,0
power,2023-01-30T08:09:52Z,ON,,2023-01-30T03:09:52,,,
power,2023-01-30T08:13:06Z,,,2023-01-30T03:13:06,OFF,,
power,2023-01-30T08:14:52Z,,107.738,2023-01-30T03:14:52,,lamp_pwr,0
power,2023-01-30T08:14:52Z,ON,,2023-01-30T03:14:52,,,
power,2023-01-30T08:18:06Z,,,2023-01-30T03:18:06,OFF,,
power,2023-01-30T08:19:52Z,,107.738,2023-01-30T03:19:52,,lamp_pwr,0
power,2023-01-30T08:19:52Z,ON,,2023-01-30T03:19:52,,,
power,2023-01-30T08:23:06Z,,,2023-01-30T03:23:06,OFF,,
power,2023-01-30T08:24:51Z,,107.738,2023-01-30T03:24:51,,lamp_pwr,0
power,2023-01-30T08:24:52Z,ON,,2023-01-30T03:24:52,,,
power,2023-01-30T08:28:06Z,,,2023-01-30T03:28:06,OFF,,
power,2023-01-30T08:28:46Z,OFF,,2023-01-30T03:28:46,,,
power,2023-01-30T08:29:00Z,ON,,2023-01-30T03:29:00,,,
power,2023-01-30T08:29:51Z,,107.738,2023-01-30T03:29:51,,lamp_pwr,0
power,2023-01-30T08:29:52Z,ON,,2023-01-30T03:29:52,,,
power,2023-01-30T08:33:06Z,,,2023-01-30T03:33:06,OFF,,
power,2023-01-30T08:34:51Z,,107.738,2023-01-30T03:34:51,,lamp_pwr,0
power,2023-01-30T08:34:52Z,ON,,2023-01-30T03:34:52,,,
power,2023-01-30T08:38:06Z,,,2023-01-30T03:38:06,OFF,,
power,2023-01-30T08:38:53Z,,,2023-01-30T03:38:53,ON,,
power,2023-01-30T08:39:51Z,,107.738,2023-01-30T03:39:51,,lamp_pwr,0
power,2023-01-30T08:39:52Z,ON,,2023-01-30T03:39:52,,,
power,2023-01-30T08:43:06Z,,,2023-01-30T03:43:06,ON,,
power,2023-01-30T08:43:08Z,,,2023-01-30T03:43:08,ON,,
power,2023-01-30T08:44:51Z,,107.738,2023-01-30T03:44:51,,lamp_pwr,0
power,2023-01-30T08:44:52Z,ON,,2023-01-30T03:44:52,,,
power,2023-01-30T08:48:06Z,,,2023-01-30T03:48:06,ON,,
power,2023-01-30T08:49:51Z,,107.738,2023-01-30T03:49:51,,lamp_pwr,0
power,2023-01-30T08:49:52Z,ON,,2023-01-30T03:49:52,,,
power,2023-01-30T08:53:06Z,,,2023-01-30T03:53:06,ON,,
power,2023-01-30T08:54:52Z,,107.738,2023-01-30T03:54:52,,lamp_pwr,0
power,2023-01-30T08:54:52Z,ON,,2023-01-30T03:54:52,,,
power,2023-01-30T08:58:06Z,,,2023-01-30T03:58:06,ON,,
power,2023-01-30T08:59:52Z,,107.738,2023-01-30T03:59:52,,lamp_pwr,0
power,2023-01-30T08:59:52Z,ON,,2023-01-30T03:59:52,,,
power,2023-01-30T09:03:06Z,,,2023-01-30T04:03:06,ON,,
power,2023-01-30T09:04:51Z,,107.738,2023-01-30T04:04:51,,lamp_pwr,0
power,2023-01-30T09:04:52Z,ON,,2023-01-30T04:04:52,,,
power,2023-01-30T09:08:06Z,,,2023-01-30T04:08:06,ON,,
power,2023-01-30T09:09:51Z,,107.738,2023-01-30T04:09:51,,lamp_pwr,0
power,2023-01-30T09:09:52Z,ON,,2023-01-30T04:09:52,,,
power,2023-01-30T09:13:06Z,,,2023-01-30T04:13:06,ON,,
power,2023-01-30T09:14:51Z,,107.738,2023-01-30T04:14:51,,lamp_pwr,0
power,2023-01-30T09:14:52Z,ON,,2023-01-30T04:14:52,,,
power,2023-01-30T09:16:12Z,OFF,,2023-01-30T04:16:12,,,
power,2023-01-30T09:18:06Z,,,2023-01-30T04:18:06,ON,,
power,2023-01-30T09:19:51Z,,107.738,2023-01-30T04:19:51,,lamp_pwr,0
power,2023-01-30T09:19:52Z,OFF,,2023-01-30T04:19:52,,,
power,2023-01-30T09:23:06Z,,,2023-01-30T04:23:06,ON,,
power,2023-01-30T09:24:51Z,,107.738,2023-01-30T04:24:51,,lamp_pwr,0
power,2023-01-30T09:24:52Z,OFF,,2023-01-30T04:24:52,,,
power,2023-01-30T09:28:06Z,,,2023-01-30T04:28:06,ON,,
power,2023-01-30T09:29:51Z,,107.738,2023-01-30T04:29:51,,lamp_pwr,0
power,2023-01-30T09:29:52Z,OFF,,2023-01-30T04:29:52,,,
power,2023-01-30T09:33:06Z,,,2023-01-30T04:33:06,ON,,
power,2023-01-30T09:33:37Z,,,2023-01-30T04:33:37,OFF,,
power,2023-01-30T09:34:51Z,,107.738,2023-01-30T04:34:51,,lamp_pwr,0
power,2023-01-30T09:34:52Z,OFF,,2023-01-30T04:34:52,,,
power,2023-01-30T09:38:06Z,,,2023-01-30T04:38:06,OFF,,
power,2023-01-30T09:39:52Z,,107.738,2023-01-30T04:39:52,,lamp_pwr,0
power,2023-01-30T09:39:52Z,OFF,,2023-01-30T04:39:52,,,
power,2023-01-30T09:43:06Z,,,2023-01-30T04:43:06,OFF,,
power,2023-01-30T09:44:52Z,,107.738,2023-01-30T04:44:52,,lamp_pwr,0
power,2023-01-30T09:44:52Z,OFF,,2023-01-30T04:44:52,,,
power,2023-01-30T09:48:06Z,,,2023-01-30T04:48:06,OFF,,
power,2023-01-30T09:49:52Z,,107.738,2023-01-30T04:49:52,,lamp_pwr,0
power,2023-01-30T09:49:52Z,OFF,,2023-01-30T04:49:52,,,
power,2023-01-30T09:53:06Z,,,2023-01-30T04:53:06,OFF,,
power,2023-01-30T09:54:52Z,,107.738,2023-01-30T04:54:52,,lamp_pwr,0
power,2023-01-30T09:54:52Z,OFF,,2023-01-30T04:54:52,,,
power,2023-01-30T09:58:06Z,,,2023-01-30T04:58:06,OFF,,
power,2023-01-30T09:59:52Z,,107.738,2023-01-30T04:59:52,,lamp_pwr,0
power,2023-01-30T09:59:52Z,OFF,,2023-01-30T04:59:52,,,
power,2023-01-30T10:03:06Z,,,2023-01-30T05:03:06,OFF,,
power,2023-01-30T10:04:52Z,,107.738,2023-01-30T05:04:52,,lamp_pwr,0
power,2023-01-30T10:04:52Z,OFF,,2023-01-30T05:04:52,,,
power,2023-01-30T10:08:06Z,,,2023-01-30T05:08:06,OFF,,
power,2023-01-30T10:09:52Z,,107.738,2023-01-30T05:09:52,,lamp_pwr,0
power,2023-01-30T10:09:52Z,OFF,,2023-01-30T05:09:52,,,
power,2023-01-30T10:13:06Z,,,2023-01-30T05:13:06,OFF,,
power,2023-01-30T10:13:26Z,ON,,2023-01-30T05:13:26,,,
power,2023-01-30T10:14:51Z,,107.738,2023-01-30T05:14:51,,lamp_pwr,0
power,2023-01-30T10:14:52Z,ON,,2023-01-30T05:14:52,,,
power,2023-01-30T10:18:06Z,,,2023-01-30T05:18:06,OFF,,
power,2023-01-30T10:19:52Z,,107.738,2023-01-30T05:19:52,,lamp_pwr,0
power,2023-01-30T10:19:52Z,ON,,2023-01-30T05:19:52,,,
power,2023-01-30T10:23:06Z,,,2023-01-30T05:23:06,OFF,,
power,2023-01-30T10:24:51Z,,107.738,2023-01-30T05:24:51,,lamp_pwr,0
power,2023-01-30T10:24:52Z,ON,,2023-01-30T05:24:52,,,
power,2023-01-30T10:28:06Z,,,2023-01-30T05:28:06,OFF,,
power,2023-01-30T10:29:51Z,,107.738,2023-01-30T05:29:51,,lamp_pwr,0
power,2023-01-30T10:29:52Z,ON,,2023-01-30T05:29:52,,,
power,2023-01-30T10:33:06Z,,,2023-01-30T05:33:06,OFF,,
power,2023-01-30T10:34:51Z,,107.738,2023-01-30T05:34:51,,lamp_pwr,0
power,2023-01-30T10:34:52Z,ON,,2023-01-30T05:34:52,,,
power,2023-01-30T10:38:06Z,,,2023-01-30T05:38:06,OFF,,
power,2023-01-30T10:39:52Z,,107.738,2023-01-30T05:39:52,,lamp_pwr,0
power,2023-01-30T10:39:52Z,ON,,2023-01-30T05:39:52,,,
power,2023-01-30T10:43:06Z,,,2023-01-30T05:43:06,OFF,,
power,2023-01-30T10:44:51Z,,107.738,2023-01-30T05:44:51,,lamp_pwr,0
power,2023-01-30T10:44:52Z,ON,,2023-01-30T05:44:52,,,
power,2023-01-30T10:48:06Z,,,2023-01-30T05:48:06,OFF,,
power,2023-01-30T10:49:51Z,,107.738,2023-01-30T05:49:51,,lamp_pwr,0
power,2023-01-30T10:49:52Z,ON,,2023-01-30T05:49:52,,,
power,2023-01-30T10:53:06Z,,,2023-01-30T05:53:06,OFF,,
power,2023-01-30T10:54:51Z,,107.738,2023-01-30T05:54:51,,lamp_pwr,0
power,2023-01-30T10:54:52Z,ON,,2023-01-30T05:54:52,,,
power,2023-01-30T10:58:06Z,,,2023-01-30T05:58:06,OFF,,
power,2023-01-30T10:59:51Z,,107.738,2023-01-30T05:59:51,,lamp_pwr,0
power,2023-01-30T10:59:52Z,ON,,2023-01-30T05:59:52,,,
power,2023-01-30T11:03:06Z,,,2023-01-30T06:03:06,OFF,,
power,2023-01-30T11:04:52Z,,107.738,2023-01-30T06:04:52,,lamp_pwr,0
power,2023-01-30T11:04:52Z,ON,,2023-01-30T06:04:52,,,
