name,time,avgGenWattsIn,avgWattsOut,genRunTime,genStartMode,genStatus,interval,inverterFault,inverterStatus,local_dt,maxWattsOut,yr_mo
m30_inverter,2023-09-14T13:30:00Z,0,703.465557279132,0,1,2,1754.4139337539673,0,64,2023-09-14T09:59:55,2684,23-09
m30_inverter,2023-09-14T14:00:00Z,0,729.1371877879433,0,1,2,1758.8688139915466,0,64,2023-09-14T10:29:59,1800,23-09
m30_inverter,2023-09-14T14:30:00Z,0,769.9268813593993,0,1,2,1749.9742863178253,0,64,2023-09-14T10:59:54,2928,23-09
m30_inverter,2023-09-14T15:00:00Z,0,843.2893569043807,0,1,2,1754.4629657268524,0,64,2023-09-14T11:29:55,2040,23-09
m30_inverter,2023-09-14T15:30:00Z,0,691.9697710629603,0,1,2,1754.496229171753,0,64,2023-09-14T11:59:57,1440,23-09
m30_inverter,2023-09-14T16:00:00Z,0,761.6364280408393,0,1,2,1750.2656693458557,0,64,2023-09-14T12:29:57,2640,23-09
m30_inverter,2023-09-14T16:30:00Z,0,745.8466711083844,0,1,2,1750.5325953960419,0,64,2023-09-14T12:59:57,1936,23-09
m30_inverter,2023-09-14T17:00:00Z,0,843.9512502916782,0,1,2,1755.068793296814,0,64,2023-09-14T13:29:59,2760,23-09
m30_inverter,2023-09-14T17:30:00Z,0,688.1658837169524,0,1,2,1751.0811865329742,0,64,2023-09-14T13:59:57,1534,23-09
m30_inverter,2023-09-14T18:00:00Z,0,748.4718266408017,0,1,2,1746.4823188781738,0,64,2023-09-14T14:29:55,2552,23-09
m30_inverter,2023-09-14T18:30:00Z,0,735.250295706306,0,1,2,1750.6837253570557,0,64,2023-09-14T14:59:57,2261,23-09
m30_inverter,2023-09-14T19:00:00Z,0,850.7093908985938,0,1,2,1746.406815290451,0,64,2023-09-14T15:29:55,2783,23-09
m30_inverter,2023-09-14T19:30:00Z,0,764.5732903913159,0,1,2,1746.2118661403656,0,64,2023-09-14T15:59:54,1815,23-09
m30_inverter,2023-09-14T20:00:00Z,0,678.1032724913756,0,1,2,1755.0925838947296,0,64,2023-09-14T16:29:59,2618,23-09
m30_inverter,2023-09-14T20:30:00Z,0,707.737083631072,0,1,2,1745.4996263980865,0,64,2023-09-14T16:59:55,2147,23-09
m30_inverter,2023-09-14T21:00:00Z,0,825.5669606532291,0,1,2,1750.9353289604187,0,64,2023-09-14T17:29:56,2880,23-09
m30_inverter,2023-09-14T21:30:00Z,0,834.7832705207289,0,1,2,1746.331169128418,0,64,2023-09-14T17:59:55,1320,23-09
